"","wgEncodeBroadHistoneHelas3CtcfStdPk.broadPeak","wgEncodeBroadHistoneHelas3Ezh239875Pk.broadPeak","wgEncodeBroadHistoneHelas3H2azPk.broadPeak","wgEncodeBroadHistoneHelas3H3k04me1StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k09me3Pk.broadPeak","wgEncodeBroadHistoneHelas3H3k27acStdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k27me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k36me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k4me2StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k4me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k79me2StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k9acStdPk.broadPeak","wgEncodeBroadHistoneHelas3H4k20me1StdPk.broadPeak","wgEncodeHaibTfbsHelas3GabpPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3NrsfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3Pol2Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep1.broadPeak","wgEncodeSydhTfbsHelas3Ap2alphaStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Ap2gammaStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Baf155IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Baf170IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Bdp1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brca1a300IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Brf1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brf2StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brg1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CfosStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Chd2IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CjunIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CmycStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Corestsc30189IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f4StdPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f6StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Elk112771IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Elk4UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Gcn5StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Hae2f1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Hcfc1nb10068209IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Ini1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Irf3IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3JundIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MafkIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MaxStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Mazab85725IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Mxi1af4185IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3NfyaIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3NfybIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Nrf1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3P300sc584sc584IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Pol2StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Prdm19115IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rad21IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rpc155StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Smc3ab9263IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Stat1Ifng30StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Stat3IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3TbpIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tcf7l2UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tf3c110StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tr4StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Usf2IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Znf143IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Znf274UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Zzz3StdPk.narrowPeak"
"wgEncodeSydhTfbsHelas3Stat1Ifng30StdPk.narrowPeak",0.00656732652306581,0.00249874277199604,0.00501101158858007,0.0129193197220091,0.00189899630776207,0.0264107898699549,0.00100140097844917,0.00322142931659763,0.0149794030540243,0.0166682686899277,0.00599095946920061,0.0161147959414324,0.00290265798395242,0.0102814469781791,0.00691292750253796,0.0416142325175077,0.0203010392302401,0.0717606028099492,0.0757730961447036,0.0745946510680886,0.0363984579910352,0.00422122242378832,0.0750090181761302,0.00254938619644092,0.0021270676581638,0.00427021565934422,0.04715661670009,0.0678334996853218,0.0679483342854918,0.0580467582636986,0.0885555307484641,0.0686095263754098,0.02608168803225,0.00970912529804569,0.0110788286781962,0.0593968375038253,0.0601073411977533,0.0119473460155453,0.0754069369103117,0.0278041335359966,0.0329866466797583,0.0448412220178357,0.01695795776806,0.0628856070150842,0.05795734664871,0.0662707046544272,0.0906978882303852,0.0605558752061842,0.0691523006448288,0.0366532532677095,0.0313689042266124,0.0116674976504842,0.0667289105002355,0.0266994442165103,0.049406786191831,0.0390335822336513,0.0471372569957207,0.065347769874334,0.011595968216757,0.0522355739798328,0.00458242175380468,1,0.107071420394917,0.0752604788648064,0.0733668442763745,0.0283748758369074,0.0268678698196353,0.00968237564615327,0.0601144265220413,0.0606915240633976,0.0493696461683027,0,0.00204376912461223
"wgEncodeSydhTfbsHelas3Stat3IggrabPk.narrowPeak",0.0127483437876267,0.00506502631923853,0.0102949358332051,0.0330881145147288,0.00413090453723415,0.0586129882110823,0.00169171696037628,0.00676158337581075,0.0363557126497756,0.0348700290722426,0.0107020599250214,0.0301066269308424,0.00564475809069285,0.0218187153206531,0.010199524770445,0.0692446740684686,0.0322003812479987,0.11256854591765,0.120304189918332,0.114176809960843,0.0425942318121157,0.00845071368684081,0.247180917072993,0.00473396382560536,0.00446905155736745,0.00460718753819138,0.193429473931821,0.228914036653798,0.200428511557616,0.311430274901943,0.142894861641426,0.234844859158797,0.0127538262826605,0.00759834561398137,0.00722020969573881,0.121495864353365,0.0913932319181048,0.0189113809299329,0.216026432534929,0.0098162661668326,0.0263459020497665,0.0339535112209528,0.0415073496675769,0.335252200492017,0.195672038519374,0.196921512773902,0.18513917303072,0.120710160786008,0.169596934259878,0.0558473523551685,0.0637597698765275,0.0176574887572674,0.464505312890308,0.0403890967379359,0.0530299395800381,0.153118516639384,0.189772627970705,0.224368707235516,0.0238266454216153,0.156415861614845,0.0076549476628157,0.107071420394917,1,0.233303506179422,0.205405534578987,0.0749228240653546,0.05854906088449,0.0104949262948414,0.206629400708576,0.138998747718317,0.0922751581257894,0.003008237766546,0.0160437746479142
"wgEncodeSydhTfbsHelas3TbpIggrabPk.narrowPeak",0.0233011145660737,0.00765302118572392,0.0188724999526221,0.0397580441342893,0.00458698234222344,0.114746500409989,0.00214282572943494,0.0130353003176745,0.0617252981785168,0.0787724882775937,0.0313881850686012,0.0768655758475499,0.0106883323861385,0.062644876087689,0.0163797947434764,0.270042974516576,0.1172016322621,0.133052188128187,0.164342195006888,0.173976986379278,0.0586943839210447,0.0119920133778763,0.419136567867011,0.00516157125118389,0.00291056287728079,0.00367022088807668,0.240855092815209,0.109412754080935,0.414022190024353,0.130718682033791,0.222154493599113,0.389928199912909,0.0864870592225915,0.0403703042118635,0.0388754750743466,0.341504925373996,0.222692424415447,0.0367389518608541,0.471156214068562,0.110062731992592,0.242939197085002,0.22059677081138,0.0583355431739646,0.178803340330394,0.319586498059991,0.406263738663704,0.247899861949542,0.351223551298861,0.433551723881438,0.169906898726468,0.126116902631947,0.0636167149409804,0.215850718592135,0.17268450830163,0.311074433317565,0.0939742884466898,0.191340922968582,0.397128864975896,0.0303854726294416,0.283605518170138,0.00626362122112182,0.0752604788648064,0.233303506179422,1,0.323547615437224,0.0513995619014424,0.0636501489982363,0.0331101227633748,0.278438939215141,0.337520679465734,0.276068799212885,0.00235735144245971,0.00992292103997989
"wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdPk.narrowPeak",0.0305569859486185,0.0109342833137473,0.0238041314554625,0.0562837488396587,0.00708718663643115,0.128619819673843,0.00389714119341542,0.0150404259453818,0.076456639092849,0.0882848184909402,0.0313553499024223,0.0825840118313032,0.0136844381739645,0.0388985092583004,0.0142761908798617,0.213298438105484,0.0688277711901865,0.162812033984672,0.209592427741177,0.179998095403129,0.0513397808356765,0.00577936887659322,0.33102606422229,0.00315843758218931,0.00227698755742876,0.00308644020236156,0.273206213406035,0.120757375431707,0.380527328380173,0.131272845670487,0.190238446641211,0.396382866400095,0.0753040083632585,0.0311706826603565,0.0321644653477518,0.251188163287777,0.157486874578887,0.0249672722014605,0.361006541795839,0.101878790305119,0.172461907863354,0.217439354046343,0.0295858869911932,0.19070902502893,0.273146881021968,0.38276907550902,0.2322393785072,0.33000011241135,0.35036575385296,0.117609634318679,0.0832031677339549,0.0387662086725828,0.223723876315903,0.161880532496179,0.229440017685687,0.0827122962509455,0.204289676508428,0.363337585174014,0.0219821441109422,0.289341678333968,0.00380417442728311,0.0733668442763745,0.205405534578987,0.323547615437224,1,0.0725550372686943,0.0449602224302521,0.0238680733127382,0.244257407077201,0.281062122497806,0.226788555544395,0.00281367113588407,0.00503491980261478
"wgEncodeSydhTfbsHelas3Tcf7l2UcdPk.narrowPeak",0.00296814808665579,0.00115965284338977,0.00197717747299399,0.00534927426961053,0.000830281089138192,0.0110140099634112,0.000577039229399447,0.00140249746133779,0.00672424641605053,0.00759032314711409,0.00279822165864173,0.0068168816418097,0.00143963710981563,0.0343037288283917,0.00657246385454089,0.0210084981191928,0.0375654490638759,0.0434746940865962,0.0402189994062057,0.0367726978877208,0.0317357478968512,0.0198848137586515,0.0563294249972826,0.0184678805743378,0.0184996934154703,0.00553380039450798,0.0278652413813738,0.0710155445103444,0.0462154310920415,0.0664120730189147,0.0536957974899598,0.0469721163562282,0.0273012976682078,0.0218901604087407,0.0183145872819226,0.0590679682424374,0.0531181224366906,0.0765094799079244,0.0473255648894662,0.0229187582902137,0.0182181047659985,0.0245147973223917,0.0820257289568197,0.0529165002305686,0.0461427318295796,0.0411025426403917,0.0513450304919283,0.0396902295269306,0.0476538201653172,0.0416654357178851,0.0485635194294317,0.0305848050549552,0.057195856311938,0.012731401313766,0.0202791340553425,0.0867266644489301,0.0309305654883359,0.0434671584452875,0.0174554170114418,0.0302212074395448,0.0625078741318351,0.0283748758369074,0.0749228240653546,0.0513995619014424,0.0725550372686943,1,0.0304959816817731,0.0128452925128711,0.0457113384127308,0.0511642066615122,0.0408387922304328,0.0235174487786937,0.0810150502453644
"wgEncodeSydhTfbsHelas3Tf3c110StdPk.narrowPeak",0.00385812334999944,0.00122354548528886,0.00288873635162921,0.00732368520206997,0.000928965920305505,0.0177401394093523,0.000443970305292182,0.00194573611987316,0.00967628871805614,0.0115209242661261,0.00355053174375967,0.0112262201590606,0.0015426486820748,0.0107670635511188,0.00373997776770401,0.0259827135417296,0.0160815394770235,0.0290408378372317,0.0297227658788074,0.0341238074150378,0.030770249945408,0.0735039845076808,0.0535925026774184,0.0444720598799209,0.0214310281041025,0.00425812237396412,0.0313134503267405,0.0472697974870503,0.036963887405626,0.0466259272464265,0.050655890680382,0.0461129637125552,0.0121575814837873,0.0129884164687794,0.0107121255488532,0.0391350853285435,0.0487332772719804,0.0168162055502056,0.0498894021426246,0.00886742522023769,0.0287395162709756,0.0183124445926932,0.0208812710096427,0.0489801420526107,0.0385134456424854,0.0425707985917977,0.0542845956178492,0.0309774140913496,0.0430145845513957,0.0213185044737489,0.0202734562938265,0.0247582238214557,0.0434599881743576,0.0127078246013965,0.0299560337502759,0.034525529004201,0.0282742224624025,0.0428531009128526,0.208627405986899,0.0296521827334215,0.0103791974957314,0.0268678698196353,0.05854906088449,0.0636501489982363,0.0449602224302521,0.0304959816817731,1,0.0107261025650779,0.040077851326162,0.0407842829472194,0.0317152800599471,0.00409410296728952,0.0191775857161465
"wgEncodeSydhTfbsHelas3Tr4StdPk.narrowPeak",0.00141756454327071,0.000478586178410549,0.00111360181159001,0.00168342087461939,0.000277954137937705,0.0063450741541215,0.000165688699278548,0.000815120684013915,0.0033033103894943,0.00447780644541118,0.00219372315048268,0.00452897773937021,0.000777030969355988,0.061608977069631,0.00703542371422708,0.0210172498271127,0.0352539813549562,0.0139289635852503,0.0135934301408014,0.019982215757912,0.0273842324414441,0.0065404967263061,0.0302314511554168,0.0047297233343745,0.00671868160481564,0,0.0120294971588269,0.0100018996795951,0.0298664615767257,0.00481283300670825,0.0374062057224574,0.0233177360706373,0.0220525374990285,0.0365098647492861,0.0315932923730771,0.0505777248917251,0.0679098125120299,0.0171446471321172,0.0311124471488007,0.0212345695698241,0.0391494023872823,0.0273671356924214,0.0288841340281717,0.00720130671681869,0.0217144458207987,0.0246714689274012,0.0314771000551775,0.029904820721337,0.0328596447440892,0.0382180086729764,0.0276343726666342,0.0462900128225585,0.0052217967549207,0.0139394315161959,0.0268093006540744,0.0119457160387101,0.00783524767355129,0.0234849735404957,0.00618357144289514,0.016658589526286,0.006118196558877,0.00968237564615327,0.0104949262948414,0.0331101227633748,0.0238680733127382,0.0128452925128711,0.0107261025650779,1,0.0215812654092948,0.0345322806358549,0.0362613121235697,0.00143582137974185,0.00796601400355862
"wgEncodeSydhTfbsHelas3Usf2IggmusPk.narrowPeak",0.0307548333345679,0.0101131805278986,0.0191249258922272,0.0480125849077413,0.00702484317268851,0.0993373611482238,0.00409998812925749,0.0144697159706862,0.0597140110432393,0.0688829699945832,0.0281034557365099,0.0658491467358972,0.0146507191336821,0.0401044324141814,0.0133128049589042,0.174701087416685,0.0613113249628302,0.109913353559575,0.134554143207377,0.13532426480508,0.0465015174399927,0.00620455263357391,0.277735885607703,0.00394991834372914,0.00222540796999386,0.00279519543218574,0.212239358177527,0.12306117038789,0.293109664640952,0.13800130932918,0.177625780915099,0.30673280304235,0.0390824668462836,0.0219236765844579,0.0261210414167728,0.214498586225707,0.130893883739689,0.0206927126499824,0.338790468711738,0.0463318446387977,0.131055382971941,0.120400129136438,0.0462741271078288,0.193110727822854,0.237168731281124,0.319220436919554,0.233006435760915,0.247526010232952,0.287693169036128,0.117087865807367,0.0984852577506834,0.0384071583250638,0.209486891379095,0.13916434929528,0.16567939897942,0.0816694074964368,0.216824991135915,0.302081887570004,0.0169829248798151,0.254699179132542,0.00652944996565212,0.0601144265220413,0.206629400708576,0.278438939215141,0.244257407077201,0.0457113384127308,0.040077851326162,0.0215812654092948,1,0.230561733511478,0.208476148983132,0.00297497978052372,0.0130936474574592
"wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabPk.narrowPeak",0.0264651158223032,0.00798752071175861,0.0164734363275729,0.0319100309531215,0.0046657641127096,0.0910988594027447,0.00288675568239476,0.0110680993756263,0.0505760947579083,0.0660326602524583,0.026259418005621,0.0653119159146553,0.0110590494626819,0.07332591890935,0.0196752035173201,0.233115249436648,0.116387982883789,0.139635267212054,0.171556841534675,0.186033348473057,0.065756448482286,0.008054592044021,0.353724181195724,0.00516475828583006,0.00460077834293155,0.00411486067790849,0.186987043530484,0.0816755952171739,0.399654715573123,0.0801823074607883,0.211308132960694,0.362602554873429,0.119122191081117,0.0444983896392819,0.049150273151225,0.404015228241992,0.21266802997111,0.0496122876052013,0.386975168388393,0.159448894029779,0.227189102937529,0.282780030443421,0.0694575853075557,0.115246869836788,0.291891753641431,0.359705432765175,0.210154322750966,0.420194633565659,0.401246810638706,0.191111682838456,0.119225866631875,0.067291740918287,0.118472133438746,0.170873188442842,0.262013806528122,0.0787484295685108,0.175264726855983,0.34105843988439,0.0179087105904902,0.273195359552077,0.0114133942761265,0.0606915240633976,0.138998747718317,0.337520679465734,0.281062122497806,0.0511642066615122,0.0407842829472194,0.0345322806358549,0.230561733511478,1,0.383806386005555,0.0044939287911641,0.0202144405779018
"wgEncodeSydhTfbsHelas3Znf143IggrabPk.narrowPeak",0.0285703418909252,0.00778763119591863,0.0151502329970222,0.0262187072349223,0.00446067768238717,0.0759116142187727,0.00344150874752106,0.00983297185682309,0.0439163282705603,0.0577363801982828,0.0227760347646771,0.057427477657133,0.0103866041293999,0.0766455169064059,0.0267088746518605,0.199864674988334,0.112306324632491,0.112347628438907,0.137051895845747,0.145872607925137,0.0577617027528169,0.00742549801757757,0.309010588026629,0.00519177870932255,0.0051358953140715,0.00286491248925014,0.158358456847287,0.051117769444367,0.344662442431451,0.0429797371762943,0.173178959080454,0.330587784144768,0.111944176698434,0.0445865666113939,0.0460835986763423,0.382377426170387,0.199027504470176,0.0464336202191929,0.338854306119417,0.149325906530203,0.234110780945508,0.252346942023698,0.0733962063303492,0.07222044744243,0.25248489071328,0.312280504250893,0.1669765568274,0.400336321805434,0.342070332096698,0.204325005725446,0.121556298969339,0.066953387306361,0.0716674519594192,0.15326579175231,0.227917215525398,0.0642038440867472,0.185373522067131,0.321564620062862,0.0134479139066513,0.272770211068397,0.011001784541668,0.0493696461683027,0.0922751581257894,0.276068799212885,0.226788555544395,0.0408387922304328,0.0317152800599471,0.0362613121235697,0.208476148983132,0.383806386005555,1,0.00654237719454398,0.019300649543559
"wgEncodeSydhTfbsHelas3Znf274UcdPk.narrowPeak",0.000277115600047105,0.000103332318079768,0.000104940655602054,0.000211410957332897,0.000217357228103403,0.000503312550620204,9.91551485992798e-05,0.000184823525317983,0.000267162081069306,0.00043168773163925,0.000237934776582689,0.000396273813647099,0.000143226816187718,0.00363246470554331,0.000738619203965374,0.000212485393466602,0.00097383207663506,0.000172026581292487,5.54071851588742e-05,0.000289846074951646,0.00512299261636366,0.0260513734705453,0.00323351848360049,0.0295043861005453,0.0418831633915433,0.0017950691799906,0.000669713596432722,0,0.00271723631593701,0,0,0.00235873498659863,0.000851414491309156,0.000461330872902011,0,0.00618470805626517,0.00227151349247883,0.0437584734518611,0.00339912093745719,0.000178359552778186,0.00154516800860091,0.00112552465429295,0.0333391518025076,3.43396164901983e-05,0.0028322224976392,0.00206146806720228,0,0.00298683489711819,0.00313631335146028,0.00423172478921392,0.00405414844078004,0.0114969388231995,0.00151207835398165,0.00100219362620645,4.58826998683671e-05,0.0127417088154859,0.00104606317982012,0.00202853872024281,0.00621472228211696,0.00167005485991338,0.0873988713051028,0,0.003008237766546,0.00235735144245971,0.00281367113588407,0.0235174487786937,0.00409410296728952,0.00143582137974185,0.00297497978052372,0.0044939287911641,0.00654237719454398,1,0.0276821384861735
"wgEncodeSydhTfbsHelas3Zzz3StdPk.narrowPeak",0.00195415775388904,0.00074272556308812,0.00084614512836839,0.00201749680135808,0.000623940155173495,0.00370287009619855,0.000605317642735481,0.000926012845395355,0.00252329575783131,0.00271412426690796,0.00189751885392426,0.00289096613062563,0.00114342270024917,0.0528109037379063,0.00342443127387135,0.00776701786455836,0.0504084432388613,0.0016021917289894,0.00172287511181097,0.0019173077130283,0.00280332141900013,0.058509989386404,0.00862332124667458,0.063318312558832,0.0605435694326568,0.000333120104281076,0.00219645022259594,0.00231558288030791,0.00696588512464725,0.0018055070204206,0.00395927893461532,0.00776007830158604,0.00552110439926772,0.00758133917571447,0.00240902265248091,0.027130762099174,0.01590687707639,0.127996164574373,0.00803539422336252,0.00135922482455978,0.00394281040638834,0.00230186842461307,0.104104142158844,0.0032098826866575,0.0113567080630294,0.00703912613140696,0.0034920557832329,0.0112674517434341,0.0101912193597712,0.0171515966181542,0.0309509981260724,0.0138035482261095,0.00817274839593508,0.00226160419376418,0.00403698296346878,0.0370375970926394,0.00329521133139925,0.00489730772262772,0.0155770124753275,0.00459725480257505,0.146163499808973,0.00204376912461223,0.0160437746479142,0.00992292103997989,0.00503491980261478,0.0810150502453644,0.0191775857161465,0.00796601400355862,0.0130936474574592,0.0202144405779018,0.019300649543559,0.0276821384861735,1
